customer_id,registration_date,email,first_name,last_name,age,gender,city,province,country,postal_code,customer_segment,marketing_consent
CUST003860,2022-03-18,andrewflores@yahoo.com,Andrew,Flores,30.0,F,Halifax,NB,Canada,T7W 4Y6,Bronze,True
CUST003861,2023-09-09,jessica_garcia@gmail.com,Jessica,Garcia,65.0,F,Edmonton,NS,Canada,N7X 8N1,Silver,True
CUST003862,2022-04-09,bettyanderson547@outlook.com,Betty,Anderson,59.0,F,Calgary,AB,Canada,A3E 6E4,Bronze,False
CUST003863,2023-05-13,michelle_king@gmail.com,Michelle,King,33.0,F,Halifax,NS,Canada,L4S 7O0,Silver,False
CUST003864,2023-03-19,christopher_anderson@hotmail.com,Christopher,Anderson,70.0,M,Quebec City,MB,Canada,S5J 1E1,Gold,False
CUST003865,2021-12-15,sandra.harris@email.com,Sandra,Harris,23.0,F,Montreal,QC,Canada,Q9H 4Q2,Bronze,True
CUST003866,2021-02-18,paulsmith20@email.com,Paul,Smith,29.0,M,Victoria,AB,Canada,M5A 4U5,Bronze,False
CUST003867,2023-05-24,bettyking@outlook.com,Betty,King,59.0,M,Vancouver,BC,Canada,T2G 3C5,Bronze,True
CUST003868,2021-01-30,william_martin@gmail.com,William,Martin,30.0,M,Saskatoon,SK,Canada,Q4W 2O6,Bronze,False
CUST003869,2021-07-10,kimberlyclark@yahoo.com,Kimberly,Clark,51.0,F,Kelowna,AB,Canada,Z3H 3K6,Bronze,True
CUST003870,2021-11-13,michelle.martin@gmail.com,Michelle,Martin,35.0,M,Hamilton,SK,Canada,O6M 1N2,Bronze,True
CUST003871,2021-04-19,andrewwhite15@outlook.com,Andrew,White,40.0,F,Winnipeg,BC,Canada,R4C 7H2,Gold,False
CUST003872,2021-10-15,anthony.white@hotmail.com,Anthony,White,66.0,M,Windsor,SK,Canada,W5J 6X1,Bronze,True
CUST003873,2022-03-28,williambrown@hotmail.com,William,Brown,19.0,M,Windsor,NB,Canada,V2N 4J0,Silver,True
CUST003874,2023-11-17,roberthill@yahoo.com,Robert,Hill,69.0,F,St. John's,PE,Canada,D4V 3K3,Gold,True
CUST003875,2022-01-04,nancy_taylor546@outlook.com,Nancy,Taylor,54.0,M,Windsor,ON,Canada,P8C 3Z8,Gold,True
CUST003876,2022-11-14,charles.robinson@yahoo.com,Charles,Robinson,26.0,M,Hamilton,ON,Canada,O4T 1Q5,Bronze,True
CUST003877,2024-12-02,marywhite@yahoo.com,Mary,White,60.0,F,Vancouver,SK,Canada,V5Y 4N5,Bronze,False
CUST003878,2021-05-02,robert_rodriguez643@email.com,Robert,Rodriguez,19.0,M,Windsor,BC,Canada,D9Z 5Y9,Bronze,True
CUST003879,2024-08-02,sandra_wilson@yahoo.com,Sandra,Wilson,71.0,F,Toronto,AB,Canada,D5R 4M4,Bronze,True
CUST003880,2022-05-28,joseph_hill@yahoo.com,Joseph,Hill,35.0,M,London,MB,Canada,V0B 9F3,Bronze,True
CUST003881,2022-12-28,michael.torres@outlook.com,Michael,Torres,46.0,F,Quebec City,ON,Canada,K3S 0B3,Bronze,True
CUST003882,2022-01-17,sarahwilson398@email.com,Sarah,Wilson,19.0,F,Ottawa,ON,Canada,K5Y 5W5,Bronze,True
CUST003883,2023-11-01,matthew_martinez@email.com,Matthew,Martinez,72.0,M,Halifax,SK,Canada,X7R 3Z3,Silver,True
CUST003884,2024-05-18,joshuathomas31@hotmail.com,Joshua,Thomas,58.0,Other,Kelowna,SK,Canada,C8Q 8L7,Bronze,True
CUST003885,2023-12-23,emily.lewis@email.com,Emily,Lewis,65.0,M,Toronto,PE,Canada,K7F 8H9,Silver,True
CUST003886,2022-02-11,mark.king@gmail.com,Mark,King,20.0,M,Barrie,NS,Canada,L9Y 8J6,Bronze,True
CUST003887,2022-08-22,mary_lewis328@outlook.com,Mary,Lewis,49.0,M,Halifax,NB,Canada,A3F 7D8,Silver,False
CUST003888,2023-01-01,stevenlewis@outlook.com,Steven,Lewis,57.0,M,Vancouver,PE,Canada,R0V 2B7,Bronze,True
CUST003889,2021-04-04,nancy_rodriguez@outlook.com,Nancy,Rodriguez,24.0,F,Kelowna,ON,Canada,O4G 9A6,Bronze,True
CUST003890,2022-05-30,thomas_wright172@outlook.com,Thomas,Wright,72.0,M,Vancouver,QC,Canada,J4Y 4A7,Silver,True
CUST003891,2024-03-21,jessica_miller@gmail.com,Jessica,Miller,52.0,F,Abbotsford,ON,Canada,D1F 0Y3,Bronze,False
CUST003892,2022-01-04,bettyyoung@gmail.com,Betty,Young,22.0,M,Abbotsford,MB,Canada,E6C 6N6,Bronze,False
CUST003893,2021-05-16,sarah.walker@outlook.com,Sarah,Walker,72.0,M,Quebec City,SK,Canada,F7K 6L2,Bronze,True
CUST003894,2022-05-23,mary.wright6@yahoo.com,Mary,Wright,29.0,M,Montreal,NS,Canada,C8H 2C5,Bronze,True
CUST003895,2021-04-06,david.torres827@outlook.com,David,Torres,30.0,F,Halifax,NS,Canada,W4G 0R6,Silver,True
CUST003896,2021-10-31,maryjackson503@yahoo.com,Mary,Jackson,70.0,M,Ottawa,AB,Canada,E4M 4I7,Gold,True
CUST003897,2023-02-19,linda.williams466@outlook.com,Linda,Williams,57.0,F,Quebec City,NB,Canada,O8R 9F1,Bronze,True
CUST003898,2024-01-18,thomas.davis165@gmail.com,Thomas,Davis,45.0,F,Abbotsford,ON,Canada,Q4P 9Z8,Silver,False
CUST003899,2024-09-04,john.miller354@outlook.com,John,Miller,65.0,F,Halifax,MB,Canada,O6X 5R5,Bronze,True
CUST003900,2023-07-11,sandrawhite@gmail.com,Sandra,White,31.0,M,Quebec City,NS,Canada,U7X 5U9,Bronze,True
CUST003901,2024-05-20,sarah.young@gmail.com,Sarah,Young,42.0,F,Abbotsford,PE,Canada,S3X 7Q4,Bronze,True
CUST003902,2022-10-07,paul.sanchez@yahoo.com,Paul,Sanchez,40.0,M,Barrie,ON,Canada,J5G 3I3,Bronze,True
CUST003903,2024-06-07,marytaylor475@yahoo.com,Mary,Taylor,58.0,M,Vancouver,ON,Canada,A2M 7L5,Silver,True
CUST003904,2022-12-13,thomas.lewis@email.com,Thomas,Lewis,46.0,F,Kitchener,BC,Canada,N3Q 2K1,Bronze,True
CUST003905,2021-10-16,michaelwalker863@yahoo.com,Michael,Walker,42.0,M,Victoria,NL,Canada,F1P 2M3,Silver,True
CUST003906,2024-01-20,jessica.johnson@hotmail.com,Jessica,Johnson,44.0,M,Toronto,NL,Canada,W8W 6W1,Bronze,False
CUST003907,2023-01-23,michaelhernandez@gmail.com,Michael,Hernandez,52.0,F,Quebec City,ON,Canada,M5V 7P2,Silver,True
CUST003908,2021-10-01,jennifer_miller@gmail.com,Jennifer,Miller,70.0,F,St. John's,BC,Canada,A9Q 1V7,Bronze,True
CUST003909,2022-04-23,anthony_ramirez156@yahoo.com,Anthony,Ramirez,28.0,M,Windsor,NB,Canada,G7D 1A7,Silver,True
CUST003910,2023-12-30,james_sanchez@email.com,James,Sanchez,55.0,M,Hamilton,NS,Canada,X4D 4P3,Bronze,True
CUST003911,2022-09-29,daniel_hill@email.com,Daniel,Hill,45.0,F,Winnipeg,NB,Canada,J2K 2K7,Bronze,True
CUST003912,2024-01-08,markharris@email.com,Mark,Harris,42.0,M,Regina,NB,Canada,Z3V 9L1,Gold,True
CUST003913,2021-03-11,matthew.harris@yahoo.com,Matthew,Harris,68.0,M,Quebec City,NB,Canada,X0D 4V0,Silver,True
CUST003914,2024-12-30,michellethompson@gmail.com,Michelle,Thompson,74.0,F,Montreal,SK,Canada,U1T 9M3,Bronze,True
CUST003915,2021-04-29,barbaraanderson@hotmail.com,Barbara,Anderson,28.0,M,Regina,QC,Canada,K9N 1W1,Silver,False
CUST003916,2024-12-15,lisa_hill797@yahoo.com,Lisa,Hill,30.0,M,St. John's,MB,Canada,C6E 9V0,Bronze,True
CUST003917,2024-01-27,margaretlopez737@email.com,Margaret,Lopez,66.0,F,Windsor,NS,Canada,B3A 9R0,Silver,True
CUST003918,2024-08-01,danielgarcia205@yahoo.com,Daniel,Garcia,50.0,F,Hamilton,PE,Canada,G6H 5N8,Gold,False
CUST003919,2023-10-19,patricia_king@email.com,Patricia,King,58.0,F,Quebec City,MB,Canada,P2J 4D6,Bronze,True
CUST003920,2021-10-23,sandra.harris@email.com,Sandra,Harris,73.0,M,Kitchener,AB,Canada,A9N 4P4,Bronze,False
CUST003921,2024-08-04,william.hill@yahoo.com,William,Hill,57.0,F,Quebec City,MB,Canada,Q7A 9X2,Bronze,True
CUST003922,2021-08-02,donna_perez@yahoo.com,Donna,Perez,32.0,F,Kelowna,ON,Canada,R4L 4Q2,Silver,True
CUST003923,2023-06-17,,Matthew,Rodriguez,45.0,F,Edmonton,SK,Canada,Q1E 8O6,Bronze,False
CUST003924,2022-06-29,betty.anderson@hotmail.com,Betty,Anderson,35.0,F,Abbotsford,NB,Canada,X4I 7N5,Bronze,True
CUST003925,2022-09-14,elizabeth_rodriguez@email.com,Elizabeth,Rodriguez,50.0,M,London,BC,Canada,N9F 1P5,Silver,True
CUST003926,2021-08-02,robert.robinson@hotmail.com,Robert,Robinson,68.0,F,Ottawa,NL,Canada,J5I 7A5,Bronze,True
CUST003927,2022-12-27,james_johnson@hotmail.com,James,Johnson,51.0,F,St. John's,ON,Canada,P6N 4R7,Silver,False
CUST003928,2021-08-24,kimberly.martin@email.com,Kimberly,Martin,25.0,M,Calgary,QC,Canada,O6B 7R3,Bronze,True
CUST003929,2024-05-27,richard_thompson940@email.com,Richard,Thompson,45.0,M,Ottawa,MB,Canada,L2J 8R1,Bronze,True
CUST003930,2024-09-20,matthew.smith@hotmail.com,Matthew,Smith,20.0,M,Kitchener,BC,Canada,P6W 5J6,Gold,True
CUST003931,2021-07-22,michael.taylor@email.com,Michael,Taylor,27.0,M,Vancouver,BC,Canada,J7H 9U1,Gold,True
CUST003932,2023-11-04,davidtorres@yahoo.com,David,Torres,20.0,F,London,NL,Canada,I4R 0V1,Bronze,False
CUST003933,2023-08-31,william.robinson@yahoo.com,William,Robinson,31.0,M,Regina,BC,Canada,K6U 8K3,Gold,False
CUST003934,2024-04-24,joshua.smith500@outlook.com,Joshua,Smith,29.0,Other,Kelowna,MB,Canada,A8A 3A8,Silver,False
CUST003935,2021-12-08,joshuahernandez@gmail.com,Joshua,Hernandez,18.0,F,Hamilton,BC,Canada,T9Y 6K8,Bronze,True
CUST003936,2021-11-13,charleswilliams431@email.com,Charles,Williams,40.0,F,Hamilton,SK,Canada,E6U 5R7,Bronze,False
CUST003937,2021-01-30,william.king@yahoo.com,William,King,47.0,F,Halifax,SK,Canada,N2N 0A8,Bronze,True
CUST003938,2024-04-02,jameswhite@gmail.com,James,White,36.0,M,Calgary,NL,Canada,Y8Q 0A3,Bronze,True
CUST003939,2022-11-12,james.smith@outlook.com,James,Smith,40.0,M,Barrie,NS,Canada,Q7U 2Z2,Bronze,True
CUST003940,2021-01-21,patricia_gonzalez880@gmail.com,Patricia,Gonzalez,59.0,M,Barrie,BC,Canada,Y6S 2F3,Silver,False
CUST003941,2023-02-15,donnarobinson376@outlook.com,Donna,Robinson,74.0,F,Hamilton,BC,Canada,L1S 8B7,Silver,True
CUST003942,2023-07-20,jamesrodriguez@yahoo.com,James,Rodriguez,63.0,F,Edmonton,PE,Canada,J2V 8N3,Bronze,True
CUST003943,2022-05-02,nancy_wright904@email.com,Nancy,Wright,46.0,F,Halifax,AB,Canada,R9Y 8P4,Silver,False
CUST003944,2022-12-21,michellelee145@gmail.com,Michelle,Lee,20.0,M,Quebec City,AB,Canada,L5Q 8L7,Bronze,True
CUST003945,2024-08-23,barbara.allen@hotmail.com,Barbara,Allen,40.0,F,Winnipeg,NL,Canada,T1N 1V9,Silver,True
CUST003946,2022-10-20,marythompson@outlook.com,Mary,Thompson,73.0,F,Toronto,QC,Canada,S6C 4X9,Bronze,True
CUST003947,2024-10-17,joshuabrown480@hotmail.com,Joshua,Brown,22.0,F,Kelowna,SK,Canada,U2U 0F7,Bronze,True
CUST003948,2024-06-13,joshuaallen872@gmail.com,Joshua,Allen,73.0,Other,Hamilton,NL,Canada,C1R 9D7,Silver,False
CUST003949,2022-07-27,david_allen@email.com,David,Allen,36.0,M,Regina,MB,Canada,S4B 0S2,Silver,False
CUST003950,2024-02-06,anthonylopez@outlook.com,Anthony,Lopez,41.0,M,Barrie,ON,Canada,P2A 0R0,Bronze,True
CUST003951,2021-02-12,daniel.robinson@email.com,Daniel,Robinson,49.0,F,Kitchener,AB,Canada,Y5O 5V2,Bronze,True
CUST003952,2022-11-08,michelle_rodriguez@hotmail.com,Michelle,Rodriguez,38.0,M,Windsor,NL,Canada,A8I 6T0,Silver,True
CUST003953,2022-11-27,jamesmiller800@email.com,James,Miller,26.0,M,Winnipeg,NS,Canada,E4W 2J9,Bronze,True
CUST003954,2024-10-21,charles.walker934@gmail.com,Charles,Walker,57.0,F,Victoria,BC,Canada,S0M 7E4,Bronze,False
CUST003955,2021-04-14,sarahramirez@hotmail.com,Sarah,Ramirez,43.0,M,Regina,NB,Canada,F4R 7P4,Bronze,False
CUST003956,2022-05-13,sandra.harris451@email.com,Sandra,Harris,21.0,M,Ottawa,NL,Canada,T0T 1Z0,Bronze,True
CUST003957,2022-05-27,john_clark@outlook.com,John,Clark,41.0,F,Montreal,NL,Canada,A4Y 2B2,Bronze,True
CUST003958,2021-02-01,david_gonzalez@email.com,David,Gonzalez,63.0,F,Victoria,NB,Canada,H3Y 6R2,Bronze,False
CUST003959,2023-02-14,steven_walker@outlook.com,Steven,Walker,18.0,M,Victoria,SK,Canada,E5Q 6R5,Bronze,True
CUST003960,2023-01-08,matthew.wright@outlook.com,Matthew,Wright,19.0,M,Hamilton,NL,Canada,P8F 6J8,Bronze,False
CUST003961,2022-04-05,donald.davis352@gmail.com,Donald,Davis,23.0,M,Victoria,MB,Canada,M4K 3H4,Bronze,True
CUST003962,2023-11-10,mark_flores@yahoo.com,Mark,Flores,36.0,M,St. John's,MB,Canada,J7A 4D4,Silver,True
CUST003963,2022-11-05,lisawilliams201@outlook.com,Lisa,Williams,53.0,M,Regina,ON,Canada,N9K 1C8,Gold,True
CUST003964,2023-03-18,michaelnguyen661@gmail.com,Michael,Nguyen,62.0,M,Saskatoon,SK,Canada,U9L 5S4,Bronze,False
CUST003965,2024-03-23,davidlopez@gmail.com,David,Lopez,19.0,M,Quebec City,QC,Canada,J1T 9O7,Bronze,True
CUST003966,2023-12-01,jennifer.garcia@gmail.com,Jennifer,Garcia,64.0,M,Halifax,NB,Canada,W7J 3M0,Silver,False
CUST003967,2024-07-01,thomas.wright@email.com,Thomas,Wright,43.0,M,Abbotsford,QC,Canada,O1I 3V6,Bronze,True
CUST003968,2023-08-22,andrew_moore652@email.com,Andrew,Moore,39.0,M,Kitchener,NB,Canada,M8R 9G8,Bronze,True
CUST003969,2023-03-12,anthonygarcia@gmail.com,Anthony,Garcia,25.0,F,St. John's,NB,Canada,Z7M 4X5,Bronze,True
CUST003970,2024-01-11,kimberly_brown634@yahoo.com,Kimberly,Brown,47.0,M,Windsor,SK,Canada,F1W 7S0,Silver,True
CUST003971,2022-02-01,marylee430@gmail.com,Mary,Lee,23.0,F,Toronto,SK,Canada,K7J 0E8,Bronze,True
CUST003972,2024-06-26,karen_perez@email.com,Karen,Perez,58.0,F,Saskatoon,NS,Canada,S5L 9D2,Silver,True
CUST003973,2021-07-05,anthony.king@gmail.com,Anthony,King,70.0,Other,Quebec City,NB,Canada,G1Z 8W3,Bronze,False
CUST003974,2022-09-21,daniel.nguyen@yahoo.com,Daniel,Nguyen,36.0,F,Hamilton,SK,Canada,S2G 2Z5,Bronze,True
CUST003975,2022-01-06,kimberly_brown@hotmail.com,Kimberly,Brown,21.0,M,Regina,BC,Canada,D6F 7I3,Silver,False
CUST003976,2022-08-03,nancymiller@yahoo.com,Nancy,Miller,51.0,F,Windsor,AB,Canada,E7W 0E3,Bronze,True
CUST003977,2022-06-10,michaelrobinson762@gmail.com,Michael,Robinson,73.0,M,Montreal,ON,Canada,M0Y 7M3,Silver,False
CUST003978,2022-03-02,charles.moore@hotmail.com,Charles,Moore,19.0,M,Toronto,QC,Canada,U6G 3X5,Bronze,False
CUST003979,2021-06-01,bettymoore@outlook.com,Betty,Moore,65.0,M,Kelowna,NL,Canada,V7B 2K2,Bronze,False
CUST003980,2021-06-30,michael_white@yahoo.com,Michael,White,48.0,F,Calgary,NB,Canada,E3V 6Q5,Silver,False
CUST003981,2024-09-11,john_taylor@email.com,John,Taylor,32.0,M,Halifax,ON,Canada,U2X 3K4,Bronze,False
CUST003982,2021-12-12,donald_martinez@gmail.com,Donald,Martinez,24.0,M,Victoria,AB,Canada,B6C 1H9,Bronze,True
CUST003983,2022-06-30,mary_smith@email.com,Mary,Smith,55.0,M,Ottawa,NB,Canada,L2G 4B8,Bronze,False
CUST003984,2023-02-06,ashley_williams@email.com,Ashley,Williams,53.0,M,Quebec City,AB,Canada,K5L 6H8,Gold,True
CUST003985,2024-02-11,lisa.nguyen@email.com,Lisa,Nguyen,66.0,M,Barrie,MB,Canada,G9S 7J8,Bronze,True
CUST003986,2024-02-22,matthew.nguyen@gmail.com,Matthew,Nguyen,53.0,F,Victoria,NB,Canada,W3G 8A7,Bronze,True
CUST003987,2023-04-12,michellerodriguez690@outlook.com,Michelle,Rodriguez,50.0,F,Kitchener,ON,Canada,J4O 5A1,Bronze,True
CUST003988,2021-02-01,sandra_lee@outlook.com,Sandra,Lee,41.0,M,Halifax,SK,Canada,Z5Q 9Y9,Silver,False
CUST003989,2022-10-24,johnsanchez@outlook.com,John,Sanchez,40.0,M,Regina,QC,Canada,F3F 4F0,Bronze,True
CUST003990,2021-02-07,thomas.thomas66@outlook.com,Thomas,Thomas,63.0,M,Kelowna,BC,Canada,B6S 7D3,Silver,True
CUST003991,2022-11-28,matthewthomas@gmail.com,Matthew,Thomas,35.0,F,Montreal,MB,Canada,W2B 2R6,Bronze,False
CUST003992,2021-10-23,michael.rodriguez@yahoo.com,Michael,Rodriguez,63.0,F,Calgary,MB,Canada,A2U 4K4,Bronze,True
CUST003993,2022-06-20,williammartinez295@email.com,William,Martinez,37.0,M,Quebec City,ON,Canada,E3W 2Y0,Bronze,False
CUST003994,2021-07-17,james.johnson@yahoo.com,James,Johnson,66.0,Other,Abbotsford,QC,Canada,R2I 3K0,Silver,False
CUST003995,2024-03-07,donna.young@yahoo.com,Donna,Young,36.0,F,Edmonton,PE,Canada,K6D 7N2,Bronze,True
CUST003996,2024-11-27,donnamoore@hotmail.com,Donna,Moore,55.0,M,Regina,NS,Canada,J0Y 8Y9,Bronze,True
CUST003997,2024-04-02,sandra_robinson@yahoo.com,Sandra,Robinson,54.0,F,Hamilton,ON,Canada,R3A 7B9,Gold,False
CUST003998,2022-05-19,patricia.sanchez497@outlook.com,Patricia,Sanchez,53.0,M,Winnipeg,BC,Canada,X5N 7X2,Bronze,True
CUST003999,2023-10-01,anthonyjones@yahoo.com,Anthony,Jones,24.0,M,Kelowna,QC,Canada,J5Z 9V8,Gold,False
CUST004000,2024-12-20,andrew_walker744@outlook.com,Andrew,Walker,26.0,F,Edmonton,MB,Canada,G8E 1I6,Bronze,True
CUST004001,2021-11-24,david.hill@yahoo.com,David,Hill,36.0,M,St. John's,AB,Canada,G8X 1G8,Bronze,True
CUST004002,2021-12-01,christopher.lopez@hotmail.com,Christopher,Lopez,52.0,F,Toronto,NS,Canada,E7V 0Y9,Bronze,False
CUST004003,2024-11-08,charles.williams176@hotmail.com,Charles,Williams,68.0,M,Kitchener,SK,Canada,F2S 2I5,Bronze,False
CUST004004,2024-10-15,matthew.lewis@email.com,Matthew,Lewis,27.0,M,Kelowna,AB,Canada,S3W 5B4,Bronze,True
CUST004005,2024-11-22,anthonyhernandez978@yahoo.com,Anthony,Hernandez,40.0,F,Saskatoon,MB,Canada,D5G 5R3,Bronze,False
CUST004006,2023-07-05,susanking@email.com,Susan,King,68.0,M,Abbotsford,BC,Canada,X9A 5H0,Gold,True
CUST004007,2022-11-28,donnamoore@outlook.com,Donna,Moore,68.0,M,Victoria,ON,Canada,Q2L 7E3,Bronze,True
CUST004008,2021-01-29,elizabeth.gonzalez432@outlook.com,Elizabeth,Gonzalez,30.0,M,Montreal,NL,Canada,N9J 8J6,Bronze,True
CUST004009,2023-08-14,sandrajackson635@hotmail.com,Sandra,Jackson,72.0,F,Calgary,MB,Canada,R3X 5U6,Bronze,False
CUST004010,2024-02-13,lisawilliams@outlook.com,Lisa,Williams,58.0,M,Ottawa,NB,Canada,V0X 2K2,Gold,True
CUST004011,2024-07-05,lisa.taylor@gmail.com,Lisa,Taylor,58.0,F,Vancouver,SK,Canada,L6F 4C2,Bronze,True
CUST004012,2023-07-02,margaret_clark663@email.com,Margaret,Clark,32.0,F,Kelowna,MB,Canada,B5S 6J7,Silver,True
CUST004013,2022-02-15,john_thomas296@hotmail.com,John,Thomas,52.0,M,London,AB,Canada,W2A 6K4,Bronze,True
CUST004014,2023-04-16,josephrodriguez226@gmail.com,Joseph,Rodriguez,18.0,F,Kitchener,ON,Canada,W3P 1L2,Silver,False
CUST004015,2021-09-03,sarah.gonzalez693@email.com,Sarah,Gonzalez,22.0,F,Windsor,NL,Canada,H0T 5H1,Silver,True
CUST004016,2023-01-15,elizabeth.hernandez455@outlook.com,Elizabeth,Hernandez,68.0,F,Kitchener,NB,Canada,R7B 6O6,Bronze,True
CUST004017,2021-12-01,charlesjackson@outlook.com,Charles,Jackson,64.0,F,Quebec City,ON,Canada,O0O 8C0,Silver,False
CUST004018,2021-08-12,robert.williams@hotmail.com,Robert,Williams,,M,Kitchener,NL,Canada,Y0L 6T4,Bronze,True
CUST004019,2021-08-19,williammiller@email.com,William,Miller,54.0,F,Kelowna,ON,Canada,A4I 9C0,Bronze,False
CUST004020,2021-12-14,patricialewis@yahoo.com,Patricia,Lewis,40.0,F,Kitchener,PE,Canada,F0J 9T3,Bronze,True
CUST004021,2022-08-16,mary.clark76@hotmail.com,Mary,Clark,43.0,M,Vancouver,NB,Canada,B4V 3C0,Bronze,False
CUST004022,2021-01-20,daniel.white@gmail.com,Daniel,White,70.0,F,St. John's,NL,Canada,O8K 0M6,Bronze,False
CUST004023,2023-07-01,james_ramirez272@gmail.com,James,Ramirez,34.0,M,St. John's,AB,Canada,L1K 6A9,Bronze,True
CUST004024,2022-06-29,danieldavis@yahoo.com,Daniel,Davis,48.0,F,Regina,ON,Canada,V2C 5Y3,Silver,False
CUST004025,2021-08-24,paul.harris82@hotmail.com,Paul,Harris,74.0,F,Windsor,QC,Canada,X7D 4G5,Silver,False
CUST004026,2022-06-24,michelle.gonzalez@gmail.com,Michelle,Gonzalez,55.0,Other,Windsor,SK,Canada,A4W 7F5,Bronze,True
CUST004027,2021-09-06,danielwilson@gmail.com,Daniel,Wilson,31.0,M,Regina,BC,Canada,F2A 7E5,Gold,False
CUST004028,2024-08-20,john_wright@hotmail.com,John,Wright,73.0,Other,Edmonton,MB,Canada,A8Q 6X0,Bronze,True
CUST004029,2024-10-12,michelleramirez@yahoo.com,Michelle,Ramirez,51.0,M,Quebec City,AB,Canada,N0D 0S9,Silver,True
CUST004030,2021-06-02,andrewthomas@gmail.com,Andrew,Thomas,,M,Hamilton,ON,Canada,A9T 8D2,Bronze,True
CUST004031,2024-12-19,michelle.lewis718@email.com,Michelle,Lewis,57.0,F,Edmonton,NL,Canada,Q7J 1K9,Bronze,True
CUST004032,2021-11-04,thomas_flores@hotmail.com,Thomas,Flores,29.0,F,Kitchener,SK,Canada,B2M 6I2,Silver,False
CUST004033,2023-12-27,donaldthomas@outlook.com,Donald,Thomas,60.0,F,Halifax,NS,Canada,I8C 1B5,Bronze,False
CUST004034,2024-03-04,roberthernandez@yahoo.com,Robert,Hernandez,64.0,M,Saskatoon,QC,Canada,I3A 6P7,Gold,False
CUST004035,2023-11-25,ashley.flores@outlook.com,Ashley,Flores,70.0,F,St. John's,BC,Canada,A7A 8W2,Silver,False
CUST004036,2023-10-28,thomasbrown@yahoo.com,Thomas,Brown,73.0,M,Montreal,AB,Canada,G1L 7S2,Silver,True
CUST004037,2022-01-05,patriciascott@yahoo.com,Patricia,Scott,62.0,F,Halifax,BC,Canada,W6U 2A1,Silver,True
CUST004038,2024-04-22,mark_martinez@gmail.com,Mark,Martinez,26.0,M,Halifax,NS,Canada,B8N 9N1,Silver,True
CUST004039,2024-02-10,jennifer_johnson@gmail.com,Jennifer,Johnson,22.0,M,Abbotsford,ON,Canada,X9F 7M7,Silver,False
CUST004040,2021-02-12,susanclark824@outlook.com,Susan,Clark,28.0,F,Winnipeg,AB,Canada,S9U 5B6,Bronze,False
CUST004041,2024-08-09,betty_sanchez734@outlook.com,Betty,Sanchez,57.0,M,London,SK,Canada,A8U 0U0,Silver,True
CUST004042,2024-10-22,nancybrown@gmail.com,Nancy,Brown,24.0,F,Vancouver,NS,Canada,U9F 5B9,Bronze,True
CUST004043,2022-12-21,steven_williams@outlook.com,Steven,Williams,57.0,M,Kitchener,BC,Canada,S9X 4Y1,Silver,True
CUST004044,2022-03-09,william_taylor@gmail.com,William,Taylor,29.0,M,Victoria,ON,Canada,W2T 9T0,Silver,True
CUST004045,2021-07-08,marksanchez@gmail.com,Mark,Sanchez,61.0,F,St. John's,BC,Canada,X4T 8G6,Bronze,True
CUST004046,2022-06-24,ashleyking858@gmail.com,Ashley,King,42.0,M,Montreal,NB,Canada,O4S 1D7,Silver,True
CUST004047,2022-11-13,margaret_lewis@gmail.com,Margaret,Lewis,29.0,M,Vancouver,MB,Canada,G7K 3X1,Silver,True
CUST004048,2022-12-27,nancylewis@yahoo.com,Nancy,Lewis,70.0,F,Abbotsford,SK,Canada,B8H 8M0,Silver,True
CUST004049,2021-05-01,richard.nguyen@outlook.com,Richard,Nguyen,39.0,F,Barrie,NS,Canada,O5M 7L3,Bronze,True
CUST004050,2022-10-09,christopher.jones@hotmail.com,Christopher,Jones,32.0,F,Regina,MB,Canada,G9E 7A8,Bronze,True
CUST004051,2021-04-27,michael_hernandez847@email.com,Michael,Hernandez,61.0,F,Toronto,AB,Canada,P8C 0D0,Bronze,True
CUST004052,2021-01-12,jessicamartinez@yahoo.com,Jessica,Martinez,30.0,F,Hamilton,BC,Canada,Y6A 9V9,Bronze,True
CUST004053,2023-08-09,mary_torres@outlook.com,Mary,Torres,56.0,F,Barrie,SK,Canada,D6M 1S0,Gold,True
CUST004054,2022-06-18,ashley_sanchez@hotmail.com,Ashley,Sanchez,65.0,M,Vancouver,MB,Canada,H9J 6W1,Bronze,True
CUST004055,2021-09-14,margaretmartinez@yahoo.com,Margaret,Martinez,21.0,M,Saskatoon,QC,Canada,N1A 5I0,Bronze,True
CUST004056,2021-02-09,davidharris@yahoo.com,David,Harris,59.0,M,Kitchener,NS,Canada,L5S 2C8,Bronze,False
CUST004057,2023-02-24,donnalee@email.com,Donna,Lee,57.0,Other,Hamilton,PE,Canada,S3G 9O4,Bronze,True
CUST004058,2024-05-27,daniel.gonzalez239@email.com,Daniel,Gonzalez,66.0,M,Barrie,MB,Canada,R7N 1Z4,Bronze,False
CUST004059,2022-04-04,karentaylor@yahoo.com,Karen,Taylor,48.0,F,Saskatoon,AB,Canada,M0T 0Q5,Bronze,True
CUST004060,2022-04-02,markperez@outlook.com,Mark,Perez,37.0,F,Saskatoon,NS,Canada,Y3D 8W3,Silver,False
CUST004061,2024-12-26,thomaslopez293@gmail.com,Thomas,Lopez,51.0,M,Kelowna,QC,Canada,U7R 5F3,Silver,False
CUST004062,2024-09-10,charles.sanchez920@hotmail.com,Charles,Sanchez,33.0,M,Edmonton,BC,Canada,Y6P 6X0,Bronze,False
